,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
289163,3029,2384,5,970363070,M,18,4,92037,Babe: Pig in the City (1998),Children's|Comedy,False
388167,229,1673,3,976822926,M,18,10,04576,Boogie Nights (1997),Drama,False
990145,1675,1990,1,974710371,F,25,6,97116,Prom Night IV: Deliver Us From Evil (1992),Horror,False
255820,3892,1268,3,972174580,M,25,20,91505,Pump Up the Volume (1990),Drama,False
6401,1322,1197,5,974777027,M,56,0,94043,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
331083,3626,597,5,966597149,M,25,17,75075,Pretty Woman (1990),Comedy|Romance,False
380189,4060,555,4,965489186,M,25,18,55412,True Romance (1993),Action|Crime|Romance,False
13664,5205,595,4,961639660,M,25,1,02908,Beauty and the Beast (1991),Animation|Children's|Musical,False
104491,5570,589,5,959541648,M,25,1,07666,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
214434,2018,1214,5,974673820,M,35,16,46214,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
722407,4823,3210,4,963070238,M,18,4,46219,Fast Times at Ridgemont High (1982),Comedy,False
50876,1301,1029,4,1025585635,F,25,2,10475,Dumbo (1941),Animation|Children's|Musical,False
429143,1314,586,4,975532701,F,18,4,68154,Home Alone (1990),Children's|Comedy,False
317441,955,32,5,975132266,F,50,7,94941,Twelve Monkeys (1995),Drama|Sci-Fi,False
489034,33,858,5,978108245,M,45,3,55421,"Godfather, The (1972)",Action|Crime|Drama,False
835521,4447,1264,5,965167063,M,45,5,32953,Diva (1981),Action|Drama|Mystery|Romance|Thriller,False
881783,2986,280,4,970811501,M,25,4,24060,Murder in the First (1995),Drama|Thriller,False
447155,2462,1278,4,974170137,M,35,1,44303,Young Frankenstein (1974),Comedy|Horror,False
276716,1284,1643,5,974841073,M,45,16,33334,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance,False
175020,4823,318,4,963095062,M,18,4,46219,"Shawshank Redemption, The (1994)",Drama,False
586460,4522,3354,3,980901755,M,45,1,81004,Mission to Mars (2000),Sci-Fi,False
757075,5893,2301,3,957470405,M,25,7,02139,History of the World: Part I (1981),Comedy,False
670785,5432,1960,4,960057067,M,56,13,01742,"Last Emperor, The (1987)",Drama|War,False
141546,2757,2571,4,973192487,M,25,2,10023,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
78582,4510,2881,2,964991529,M,45,7,92503,Double Jeopardy (1999),Action|Thriller,False
43413,5239,1,4,961444005,M,35,7,07043,Toy Story (1995),Animation|Children's|Comedy,False
643220,1926,3827,4,974691105,F,1,0,95404,Space Cowboys (2000),Action|Sci-Fi,False
598965,1285,3535,3,974792873,M,35,4,98125,American Psycho (2000),Comedy|Horror|Thriller,False
521302,331,539,4,976385873,M,25,7,55902,Sleepless in Seattle (1993),Comedy|Romance,False
275259,646,3020,3,975782469,M,35,7,08505,Falling Down (1993),Action|Drama,False
626069,702,1179,3,975562718,M,35,7,90808,"Grifters, The (1990)",Crime|Drama|Film-Noir,False
261114,2077,1485,4,979975488,M,18,0,55112,Liar Liar (1997),Comedy,False
819820,2293,2303,5,974510904,F,56,3,48130,Nashville (1975),Drama|Musical,False
764884,4422,724,3,965155188,M,25,5,10463,"Craft, The (1996)",Drama|Horror,False
478391,1584,918,1,974764466,M,25,19,45701,Meet Me in St. Louis (1944),Musical,False
264726,278,3016,4,976586488,M,45,18,60482,Creepshow (1982),Horror,False
297849,5394,1089,4,960320352,M,18,0,60618,Reservoir Dogs (1992),Crime|Thriller,False
865324,157,3873,4,977249721,M,35,16,12866,Cat Ballou (1965),Comedy|Western,False
210144,3507,2115,4,966974974,M,25,0,02472,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
756587,2109,175,3,974658137,M,25,16,13090,Kids (1995),Drama,False
48329,3251,260,4,968291201,M,35,17,15330,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
158598,3272,2501,3,968276701,M,35,0,08330,October Sky (1999),Drama,False
740803,3892,3044,4,969755084,M,25,20,91505,Dead Again (1991),Mystery|Romance|Thriller,False
140769,810,2571,5,975393543,M,25,12,98006,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
771269,735,1298,3,975480744,M,25,14,04240,Pink Floyd - The Wall (1982),Drama|Musical|War,False
646832,3807,2455,4,965966029,F,35,19,32095,"Fly, The (1986)",Horror|Sci-Fi,False
469172,5111,1009,4,962425636,M,35,2,78006,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy,False
167435,3490,3095,5,967049974,M,25,0,74136,"Grapes of Wrath, The (1940)",Drama,False
989522,2109,2095,2,974655742,M,25,16,13090,"Shaggy D.A., The (1976)",Children's|Comedy,False
499778,721,2424,4,975546505,F,35,9,97520,You've Got Mail (1998),Comedy|Romance,False
591080,3780,1982,3,966030208,M,1,0,46979,Halloween (1978),Horror,False
604884,2205,1396,2,974604914,F,25,7,10016,Sneakers (1992),Crime|Drama|Sci-Fi,False
658278,329,2145,2,981750335,M,35,7,02115,Pretty in Pink (1986),Comedy|Drama|Romance,False
723777,5367,1047,3,960500438,M,18,4,55344,"Long Kiss Goodnight, The (1996)",Action|Thriller,False
909357,4953,314,4,962639027,M,35,12,55082,"Secret of Roan Inish, The (1994)",Drama,False
15637,5209,2918,5,961607205,M,50,1,46077,Ferris Bueller's Day Off (1986),Comedy,False
355979,5083,1393,4,962406893,M,25,4,16803,Jerry Maguire (1996),Drama|Romance,False
248044,1521,6,3,974745927,F,25,7,08902,Heat (1995),Action|Crime|Thriller,False
891689,1958,2517,3,1026485748,F,25,1,17055,Christine (1983),Horror,False
382176,3946,3481,3,972044792,F,25,12,22207,High Fidelity (2000),Comedy,False
305069,677,1594,3,975610885,M,50,2,94122,In the Company of Men (1997),Drama,False
746063,2909,2917,3,971881852,M,25,7,43228,Body Heat (1981),Crime|Thriller,False
808644,411,2747,5,978451358,F,45,1,43214,"Little Shop of Horrors, The (1960)",Comedy|Horror,False
255722,2010,1268,4,974685749,M,18,4,81520,Pump Up the Volume (1990),Drama,False
121379,4083,1265,5,965435411,M,56,14,92630,Groundhog Day (1993),Comedy|Romance,False
655357,2181,2139,3,974612659,M,25,0,45245,"Secret of NIMH, The (1982)",Animation|Children's,False
950894,2053,3921,1,974662005,M,45,11,06416,Beach Party (1963),Comedy,False
26010,428,527,5,976260946,F,18,4,55455,Schindler's List (1993),Drama|War,False
552679,3756,208,5,966100834,M,18,12,53188,Waterworld (1995),Action|Adventure,False
344452,5015,2469,4,962593782,M,35,6,92672,Peggy Sue Got Married (1986),Comedy|Romance,False
993925,1088,2179,1,1033977386,F,1,10,98103,Topaz (1969),Thriller,False
379822,1053,555,4,974954331,M,35,0,18360,True Romance (1993),Action|Crime|Romance,False
225275,3679,1240,4,966360174,M,25,4,68108,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
139933,855,2717,3,976416745,F,18,2,72701,Ghostbusters II (1989),Comedy|Horror,False
105335,4882,1690,5,962754809,M,45,11,03301,Alien: Resurrection (1997),Action|Horror|Sci-Fi,False
572346,1451,708,5,974763838,M,35,20,90012,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,False
64663,499,2268,3,976214371,F,25,1,55108,"Few Good Men, A (1992)",Crime|Drama,False
568246,1205,440,5,974845853,F,56,0,46814,Dave (1993),Comedy|Romance,False
589012,5543,3033,2,959513340,M,25,17,97401,Spaceballs (1987),Comedy|Sci-Fi,False
358345,1422,3500,3,976124646,M,35,17,55934,Mr. Saturday Night (1992),Comedy|Drama,False
846119,2700,3706,4,973304895,M,25,7,30117,Angel Heart (1987),Film-Noir|Mystery|Thriller,False
19070,1607,2018,4,974734113,M,45,1,02135,Bambi (1942),Animation|Children's,False
335621,3619,3753,5,966585063,M,50,16,97116,"Patriot, The (2000)",Action|Drama|War,False
734285,4253,1199,4,965308433,M,45,11,03301,Brazil (1985),Sci-Fi,False
755168,2489,2132,5,1023381642,F,35,9,37843,Who's Afraid of Virginia Woolf? (1966),Drama,False
740753,3480,3044,5,967088145,M,25,0,59405,Dead Again (1991),Mystery|Romance|Thriller,False
54404,4832,2028,5,962899282,M,25,14,17857,Saving Private Ryan (1998),Action|Drama|War,False
743311,5728,1958,3,958470455,F,35,20,09824,Terms of Endearment (1983),Comedy|Drama,False
106822,1503,1873,3,974763250,M,25,12,92688,"Misérables, Les (1998)",Drama,False
950893,2038,3921,2,975249278,F,45,1,33301,Beach Party (1963),Comedy,False
71693,2017,1210,5,974673281,M,25,17,35808,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
270492,208,1921,4,977260505,M,35,17,55432,Pi (1998),Sci-Fi|Thriller,False
397516,5522,300,4,960091274,M,25,14,02460,Quiz Show (1994),Drama,False
982480,1088,174,1,1021764867,F,1,10,98103,Jury Duty (1995),Comedy,False
56989,426,608,5,976589600,M,18,4,55455,Fargo (1996),Crime|Drama|Thriller,False
435149,284,2136,3,976571049,M,25,12,91910,"Nutty Professor, The (1963)",Comedy,False
553570,1017,3928,5,975008518,M,35,0,30906,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,False
922200,3945,1707,2,965690321,F,45,1,96778,Home Alone 3 (1997),Children's|Comedy,False
201957,169,1378,4,977210454,M,25,7,55439,Young Guns (1988),Action|Comedy|Western,False
723433,647,1047,5,975713476,M,35,12,85224,"Long Kiss Goodnight, The (1996)",Action|Thriller,False
262091,3592,2289,4,970165199,F,56,2,99701,"Player, The (1992)",Comedy|Drama,False
229096,1100,39,1,974925003,M,25,0,60090,Clueless (1995),Comedy|Romance,False
627311,1410,3932,5,974764053,M,50,7,94404,"Invisible Man, The (1933)",Horror|Sci-Fi,False
466605,4704,2096,2,963545680,M,18,20,02601,Sleeping Beauty (1959),Animation|Children's|Musical,False
478481,4556,918,4,965074448,M,45,16,55011,Meet Me in St. Louis (1944),Musical,False
364862,149,161,4,977326503,M,25,1,29205,Crimson Tide (1995),Drama|Thriller|War,False
212016,5256,1136,2,961306217,M,25,16,30269,Monty Python and the Holy Grail (1974),Comedy,False
987983,1635,2902,3,974792232,M,25,0,97212,Psycho II (1983),Horror|Thriller,False
459897,4411,329,3,969330912,M,18,4,92122,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,False
488843,3201,784,2,968624449,M,45,7,35216,"Cable Guy, The (1996)",Comedy,False
766098,137,3,5,1000869657,F,45,6,78758,Grumpier Old Men (1995),Comedy|Romance,False
768378,1303,2146,1,974841123,M,25,19,94111,St. Elmo's Fire (1985),Drama|Romance,False
872126,5367,1971,1,960510498,M,18,4,55344,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,False
501567,3981,953,5,965625337,F,45,0,97701,It's a Wonderful Life (1946),Drama,False
781725,1285,2418,4,975458529,M,35,4,98125,Nothing in Common (1986),Comedy,False
277217,5103,3249,5,962411260,F,35,16,78222,"Hand That Rocks the Cradle, The (1992)",Thriller,False
198905,3884,1261,2,967595826,M,18,4,78759,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,False
158391,1228,2501,4,975353355,M,25,1,94720,October Sky (1999),Drama,False
682902,4728,485,3,963354665,M,25,19,31401,Last Action Hero (1993),Action|Comedy,False
100627,127,3471,5,977437518,F,45,3,01770,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,False
793428,2541,499,2,974046687,F,35,5,49424,Mr. Wonderful (1993),Comedy|Romance,False
250845,1701,50,5,974708297,F,25,4,97233,"Usual Suspects, The (1995)",Crime|Thriller,False
833654,676,2383,2,976166190,M,18,16,55129,Police Academy 6: City Under Siege (1989),Comedy,False
129538,2456,1196,5,974182062,M,25,5,48103,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
323730,1699,714,5,980126491,F,25,19,98102,Dead Man (1995),Western,False
314117,3216,1747,3,968461206,M,35,1,54481,Wag the Dog (1997),Comedy|Drama,False
275909,1962,176,1,974689093,F,18,1,60914,Living in Oblivion (1995),Comedy,False
516792,5182,969,4,961787754,F,35,7,55441,"African Queen, The (1951)",Action|Adventure|Romance|War,False
505086,3051,2795,4,970552039,M,18,17,94063,Vacation (1983),Comedy,False
454239,461,750,5,976232166,M,50,7,55075,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
170812,479,1784,4,976218495,M,25,12,55042,As Good As It Gets (1997),Comedy|Drama,False
522602,3693,2371,5,966355948,M,25,15,94062,Fletch (1985),Comedy,False
953015,533,2551,2,976141508,M,25,12,27514,Dead Ringers (1988),Drama|Thriller,False
400759,4831,3160,5,974399474,F,25,1,04210,Magnolia (1999),Drama,False
778275,1496,2261,3,974754014,M,25,17,94108,One Crazy Summer (1986),Comedy,False
750499,2589,3763,3,973867029,M,25,0,19004,F/X (1986),Action|Crime|Thriller,False
244107,2303,1617,4,974496527,M,50,17,08055,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
831758,34,837,3,978103216,F,18,0,02135,Matilda (1996),Children's|Comedy,False
235359,337,3793,4,976350627,M,18,19,80205,X-Men (2000),Action|Sci-Fi,False
708491,4308,3355,2,965261733,M,25,0,33702,"Ninth Gate, The (2000)",Thriller,False
423370,1285,2054,3,975459007,M,35,4,98125,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,False
739474,1019,11,3,975424454,M,35,1,60640,"American President, The (1995)",Comedy|Drama|Romance,False
389483,2764,1678,5,973135748,M,25,7,91403,"Joy Luck Club, The (1993)",Drama,False
257828,409,1912,2,976288760,M,18,12,55122,Out of Sight (1998),Action|Crime|Romance,False
127915,4227,590,3,965320331,M,25,19,11414-2520,Dances with Wolves (1990),Adventure|Drama|Western,False
308271,261,1885,3,976669661,M,25,20,75801,"Opposite of Sex, The (1998)",Comedy|Drama,False
677763,5795,466,2,958145219,M,25,1,92688,Hot Shots! Part Deux (1993),Action|Comedy|War,False
606755,637,500,4,975737269,M,35,12,97132,Mrs. Doubtfire (1993),Comedy,False
950785,5788,3840,2,966204284,M,25,0,92646,Pumpkinhead (1988),Horror,False
938147,5097,1238,3,962375298,M,56,16,19131,Local Hero (1983),Comedy,False
762105,1878,1920,2,975178935,M,1,10,92846,Small Soldiers (1998),Animation|Children's|Fantasy|War,False
548813,631,1234,5,975780119,M,35,17,28601,"Sting, The (1973)",Comedy|Crime,False
693260,3990,2648,4,965595558,M,25,16,17350,Frankenstein (1931),Horror,False
362133,90,2712,2,993875417,M,56,13,85749,Eyes Wide Shut (1999),Drama,False
660842,5220,3526,3,961542125,M,25,7,91436,Parenthood (1989),Comedy|Drama,False
460163,319,3034,4,976418939,F,50,6,33436,Robin Hood (1973),Animation|Children's,False
736537,4510,674,3,964987972,M,45,7,92503,Barbarella (1968),Adventure|Sci-Fi,False
868526,1778,289,4,976177980,M,18,4,94704,Only You (1994),Comedy|Romance,False
26036,498,527,5,976213828,M,35,17,55113,Schindler's List (1993),Drama|War,False
750441,2002,3763,4,974677800,F,56,13,02136-1522,F/X (1986),Action|Crime|Thriller,False
94725,1901,3256,5,974694637,M,50,7,94024,Patriot Games (1992),Action|Thriller,False
337795,4208,838,4,965321438,F,35,0,90403,Emma (1996),Comedy|Drama|Romance,False
341482,798,1088,5,975406248,F,25,20,48464,Dirty Dancing (1987),Musical|Romance,False
187629,5220,2735,3,961543708,M,25,7,91436,"Golden Child, The (1986)",Action|Adventure|Comedy,False
629387,5107,1779,1,962334234,F,45,0,08081,Sphere (1998),Adventure|Sci-Fi|Thriller,False
435159,550,2136,3,976167604,M,45,8,21559,"Nutty Professor, The (1963)",Comedy,False
470666,4001,2316,5,965584470,F,25,1,01860,Practical Magic (1998),Drama|Romance,False
991020,5049,3310,4,1022687042,M,25,12,60613,"Kid, The (1921)",Action,False
154651,4901,21,3,962685668,M,25,7,11228,Get Shorty (1995),Action|Comedy|Drama,False
273513,1794,3386,3,974700336,M,25,11,20878,JFK (1991),Drama|Mystery,False
241933,2952,296,5,971213173,M,25,4,06511,Pulp Fiction (1994),Crime|Drama,False
389869,2225,1027,3,1010696630,M,25,5,96815,Robin Hood: Prince of Thieves (1991),Drama,False
64017,3562,648,4,966791736,F,25,6,32812,Mission: Impossible (1996),Action|Adventure|Mystery,False
405323,1088,3178,4,1032648321,F,1,10,98103,"Hurricane, The (1999)",Drama,False
366579,1347,1059,2,997416866,F,18,1,11375,William Shakespeare's Romeo and Juliet (1996),Drama|Romance,False
572996,1273,3362,4,974816166,M,35,2,19123,Dog Day Afternoon (1975),Comedy|Crime|Drama,False
155646,5397,165,3,963524504,M,18,0,60451,Die Hard: With a Vengeance (1995),Action|Thriller,False
968475,4124,1581,3,965445483,M,25,18,62330-1408,Out to Sea (1997),Comedy,False
489154,426,858,5,976280240,M,18,4,55455,"Godfather, The (1972)",Action|Crime|Drama,False
606292,3565,2841,3,966781831,M,25,18,53572,Stir of Echoes (1999),Thriller,False
510909,4535,2001,4,964721755,M,18,19,17517,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,False
616062,5367,2605,1,960499678,M,18,4,55344,Entrapment (1999),Crime|Thriller,False
548377,3675,2108,4,966363015,M,35,7,06680,L.A. Story (1991),Comedy|Romance,False
864262,5306,2110,3,960940013,F,25,17,92121,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,False
230245,137,288,4,1000868034,F,45,6,78758,Natural Born Killers (1994),Action|Thriller,False
520268,3224,1135,4,968522493,F,25,14,93428,Private Benjamin (1980),Comedy,False
477966,556,916,5,976054437,F,25,9,37221,Roman Holiday (1953),Comedy|Romance,False
430614,5227,587,3,961476498,M,18,10,64050,Ghost (1990),Comedy|Romance|Thriller,False
827163,549,1061,5,976069256,M,25,6,53217,Sleepers (1996),Crime|Drama,False
18798,4855,2687,3,962847875,M,25,12,90034,Tarzan (1999),Animation|Children's,False
739365,409,11,4,976289582,M,18,12,55122,"American President, The (1995)",Comedy|Drama|Romance,False
272450,5568,1923,4,959745265,M,18,4,49841,There's Something About Mary (1998),Comedy,False
777831,4018,2403,3,965528652,F,45,20,75214,First Blood (1982),Action,False
241834,2684,296,4,992525556,F,18,0,19143,Pulp Fiction (1994),Crime|Drama,False
451340,1447,317,2,981020999,M,18,4,80521,"Santa Clause, The (1994)",Children's|Comedy|Fantasy,False
868118,5530,1600,2,959997018,F,18,4,63141,She's So Lovely (1997),Drama|Romance,False
326424,2195,3717,5,974767182,M,1,10,60148,Gone in 60 Seconds (2000),Action|Crime,False
295775,1285,1517,4,974793717,M,35,4,98125,Austin Powers: International Man of Mystery (1997),Comedy,False
999211,2199,618,1,974605686,M,1,10,60613,Two Much (1996),Comedy|Romance,False
538468,3961,2021,3,967226034,M,25,1,45230,Dune (1984),Fantasy|Sci-Fi,False
566307,1496,788,3,974755138,M,25,17,94108,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,False
394797,4951,3298,3,962644988,F,35,17,90291,Boiler Room (2000),Drama,False
5009,2953,2355,3,971212421,M,25,20,23225,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
542480,4964,2530,3,962617338,M,35,0,94110,Beneath the Planet of the Apes (1970),Action|Sci-Fi,False
40956,2786,150,4,973562439,M,25,4,60201,Apollo 13 (1995),Drama,False
274208,2380,3744,4,979573535,M,25,4,22903,Shaft (2000),Action|Crime,False
514768,3539,2005,4,966882010,F,25,4,77006,"Goonies, The (1985)",Adventure|Children's|Fantasy,False
496994,42,435,3,978040434,M,25,8,24502,Coneheads (1993),Comedy|Sci-Fi,False
848516,5103,1616,4,962411260,F,35,16,78222,"Peacemaker, The (1997)",Action|Thriller|War,False
591861,429,2485,4,976257438,M,18,0,54901,She's All That (1999),Comedy|Romance,False
780854,2186,2412,3,974608757,M,18,5,41018,Rocky V (1990),Action|Drama,False
964272,4227,3434,1,965325684,M,25,19,11414-2520,Death Wish V: The Face of Death (1994),Action|Drama,False
361718,1227,58,5,976904866,M,50,1,90027,"Postino, Il (The Postman) (1994)",Drama|Romance,False
